newspaper,engine,date,count
rundschau-online.de,mediacloud,2019-03-01,3
rundschau-online.de,mediacloud,2019-04-01,17
rundschau-online.de,mediacloud,2019-05-01,1
rundschau-online.de,mediacloud,2019-06-01,0
rundschau-online.de,mediacloud,2019-07-01,0
rundschau-online.de,mediacloud,2019-08-01,0
rundschau-online.de,mediacloud,2019-09-01,38
rundschau-online.de,mediacloud,2019-10-01,10
rundschau-online.de,mediacloud,2019-11-01,5
rundschau-online.de,mediacloud,2019-12-01,14
rundschau-online.de,mediacloud,2020-01-01,29
rundschau-online.de,mediacloud,2020-02-01,58
rundschau-online.de,mediacloud,2020-03-01,761
rundschau-online.de,mediacloud,2020-04-01,914
rundschau-online.de,mediacloud,2020-05-01,952
rundschau-online.de,mediacloud,2020-06-01,974
rundschau-online.de,mediacloud,2020-07-01,1308
rundschau-online.de,mediacloud,2020-08-01,1300
rundschau-online.de,mediacloud,2020-09-01,1798
rundschau-online.de,mediacloud,2020-10-01,1906
rundschau-online.de,mediacloud,2020-11-01,1932
rundschau-online.de,mediacloud,2020-12-01,1955
rundschau-online.de,mediacloud,2021-01-01,1820
rundschau-online.de,mediacloud,2021-02-01,1756
rundschau-online.de,mediacloud,2021-03-01,2059
rundschau-online.de,mediacloud,2021-04-01,1463
rundschau-online.de,mediacloud,2021-05-01,2019
rundschau-online.de,mediacloud,2021-06-01,2221
rundschau-online.de,mediacloud,2021-07-01,2054
rundschau-online.de,mediacloud,2021-08-01,2203
rundschau-online.de,mediacloud,2021-09-01,1300
rundschau-online.de,mediacloud,2021-10-01,0
rundschau-online.de,mediacloud,2021-11-01,446
rundschau-online.de,mediacloud,2021-12-01,2102
saechsische.de,google,2013-01-01,0
saechsische.de,google,2013-02-01,0
saechsische.de,google,2013-03-01,0
saechsische.de,google,2013-04-01,0
saechsische.de,google,2013-05-01,0
saechsische.de,google,2013-06-01,0
saechsische.de,google,2013-07-01,0
saechsische.de,google,2013-08-01,0
saechsische.de,google,2013-09-01,0
saechsische.de,google,2013-10-01,0
saechsische.de,google,2013-11-01,0
saechsische.de,google,2013-12-01,0
saechsische.de,google,2014-01-01,0
saechsische.de,google,2014-02-01,0
saechsische.de,google,2014-03-01,0
saechsische.de,google,2014-04-01,0
saechsische.de,google,2014-05-01,0
saechsische.de,google,2014-06-01,0
saechsische.de,google,2014-07-01,0
saechsische.de,google,2014-08-01,0
saechsische.de,google,2014-09-01,0
saechsische.de,google,2014-10-01,0
saechsische.de,google,2014-11-01,0
saechsische.de,google,2014-12-01,0
saechsische.de,google,2015-01-01,0
saechsische.de,google,2015-02-01,0
saechsische.de,google,2015-03-01,0
saechsische.de,google,2015-04-01,0
saechsische.de,google,2015-05-01,0
saechsische.de,google,2015-06-01,0
saechsische.de,google,2015-07-01,0
saechsische.de,google,2015-08-01,0
saechsische.de,google,2015-09-01,0
saechsische.de,google,2015-10-01,0
saechsische.de,google,2015-11-01,0
saechsische.de,google,2015-12-01,1
saechsische.de,google,2016-01-01,0
saechsische.de,google,2016-02-01,0
saechsische.de,google,2016-03-01,0
saechsische.de,google,2016-04-01,0
saechsische.de,google,2016-05-01,0
saechsische.de,google,2016-06-01,0
saechsische.de,google,2016-07-01,0
saechsische.de,google,2016-08-01,0
saechsische.de,google,2016-09-01,0
saechsische.de,google,2016-10-01,0
saechsische.de,google,2016-11-01,0
saechsische.de,google,2016-12-01,0
saechsische.de,google,2017-01-01,0
saechsische.de,google,2017-02-01,0
saechsische.de,google,2017-03-01,0
saechsische.de,google,2017-04-01,0
saechsische.de,google,2017-05-01,0
saechsische.de,google,2017-06-01,0
saechsische.de,google,2017-07-01,0
saechsische.de,google,2017-08-01,0
saechsische.de,google,2017-09-01,0
saechsische.de,google,2017-10-01,0
saechsische.de,google,2017-11-01,0
saechsische.de,google,2017-12-01,0
saechsische.de,google,2018-01-01,0
saechsische.de,google,2018-02-01,0
saechsische.de,google,2018-03-01,0
saechsische.de,google,2018-04-01,0
saechsische.de,google,2018-05-01,0
saechsische.de,google,2018-06-01,0
saechsische.de,google,2018-07-01,0
saechsische.de,google,2018-08-01,0
saechsische.de,google,2018-09-01,0
saechsische.de,google,2018-10-01,0
saechsische.de,google,2018-11-01,0
saechsische.de,google,2018-12-01,0
saechsische.de,google,2019-01-01,1
saechsische.de,google,2019-02-01,1
saechsische.de,google,2019-03-01,3
saechsische.de,google,2019-04-01,278
saechsische.de,google,2019-05-01,297
saechsische.de,google,2019-06-01,298
saechsische.de,google,2019-07-01,297
saechsische.de,google,2019-08-01,298
saechsische.de,google,2019-09-01,293
saechsische.de,google,2019-10-01,293
saechsische.de,google,2019-11-01,285
saechsische.de,google,2019-12-01,285
saechsische.de,google,2020-01-01,290
saechsische.de,google,2020-02-01,291
saechsische.de,google,2020-03-01,292
saechsische.de,google,2020-04-01,296
saechsische.de,google,2020-05-01,297
saechsische.de,google,2020-06-01,292
saechsische.de,google,2020-07-01,295
saechsische.de,google,2020-08-01,297
saechsische.de,google,2020-09-01,298
saechsische.de,google,2020-10-01,297
saechsische.de,google,2020-11-01,294
saechsische.de,google,2020-12-01,294
saechsische.de,google,2021-01-01,295
saechsische.de,google,2021-02-01,295
saechsische.de,google,2021-03-01,293
saechsische.de,google,2021-04-01,295
saechsische.de,google,2021-05-01,286
saechsische.de,google,2021-06-01,288
saechsische.de,google,2021-07-01,299
saechsische.de,google,2021-08-01,296
saechsische.de,google,2021-09-01,293
saechsische.de,google,2021-10-01,295
saechsische.de,google,2021-11-01,296
saechsische.de,google,2021-12-01,292
saechsische.de,mediacloud,2013-01-01,0
saechsische.de,mediacloud,2013-02-01,0
saechsische.de,mediacloud,2013-03-01,0
saechsische.de,mediacloud,2013-04-01,1
saechsische.de,mediacloud,2013-05-01,0
saechsische.de,mediacloud,2013-06-01,0
saechsische.de,mediacloud,2013-07-01,0
saechsische.de,mediacloud,2013-08-01,0
saechsische.de,mediacloud,2013-09-01,0
saechsische.de,mediacloud,2013-10-01,0
saechsische.de,mediacloud,2013-11-01,0
saechsische.de,mediacloud,2013-12-01,0
saechsische.de,mediacloud,2014-01-01,0
saechsische.de,mediacloud,2014-02-01,0
saechsische.de,mediacloud,2014-03-01,0
saechsische.de,mediacloud,2014-04-01,0
saechsische.de,mediacloud,2014-05-01,0
saechsische.de,mediacloud,2014-06-01,1
saechsische.de,mediacloud,2014-07-01,0
saechsische.de,mediacloud,2014-08-01,0
saechsische.de,mediacloud,2014-09-01,0
saechsische.de,mediacloud,2014-10-01,0
saechsische.de,mediacloud,2014-11-01,0
saechsische.de,mediacloud,2014-12-01,0
saechsische.de,mediacloud,2015-01-01,0
saechsische.de,mediacloud,2015-02-01,0
saechsische.de,mediacloud,2015-03-01,0
saechsische.de,mediacloud,2015-04-01,0
saechsische.de,mediacloud,2015-05-01,0
saechsische.de,mediacloud,2015-06-01,0
saechsische.de,mediacloud,2015-07-01,0
saechsische.de,mediacloud,2015-08-01,0
saechsische.de,mediacloud,2015-09-01,0
saechsische.de,mediacloud,2015-10-01,0
saechsische.de,mediacloud,2015-11-01,0
saechsische.de,mediacloud,2015-12-01,0
saechsische.de,mediacloud,2016-01-01,0
saechsische.de,mediacloud,2016-02-01,0
saechsische.de,mediacloud,2016-03-01,0
saechsische.de,mediacloud,2016-04-01,0
saechsische.de,mediacloud,2016-05-01,0
saechsische.de,mediacloud,2016-06-01,0
saechsische.de,mediacloud,2016-07-01,0
saechsische.de,mediacloud,2016-08-01,0
saechsische.de,mediacloud,2016-09-01,0
saechsische.de,mediacloud,2016-10-01,0
saechsische.de,mediacloud,2016-11-01,0
saechsische.de,mediacloud,2016-12-01,0
saechsische.de,mediacloud,2017-01-01,0
saechsische.de,mediacloud,2017-02-01,1
saechsische.de,mediacloud,2017-03-01,0
saechsische.de,mediacloud,2017-04-01,0
saechsische.de,mediacloud,2017-05-01,0
saechsische.de,mediacloud,2017-06-01,0
saechsische.de,mediacloud,2017-07-01,0
saechsische.de,mediacloud,2017-08-01,0
saechsische.de,mediacloud,2017-09-01,2
saechsische.de,mediacloud,2017-10-01,0
saechsische.de,mediacloud,2017-11-01,0
saechsische.de,mediacloud,2017-12-01,0
saechsische.de,mediacloud,2018-01-01,0
saechsische.de,mediacloud,2018-02-01,0
saechsische.de,mediacloud,2018-03-01,0
saechsische.de,mediacloud,2018-04-01,0
saechsische.de,mediacloud,2018-05-01,0
saechsische.de,mediacloud,2018-06-01,1
saechsische.de,mediacloud,2018-07-01,0
saechsische.de,mediacloud,2018-08-01,0
saechsische.de,mediacloud,2018-09-01,0
saechsische.de,mediacloud,2018-10-01,0
saechsische.de,mediacloud,2018-11-01,0
saechsische.de,mediacloud,2018-12-01,49
saechsische.de,mediacloud,2019-01-01,2
saechsische.de,mediacloud,2019-02-01,204
saechsische.de,mediacloud,2019-03-01,11
saechsische.de,mediacloud,2019-04-01,1
saechsische.de,mediacloud,2019-05-01,1
saechsische.de,mediacloud,2019-06-01,2
saechsische.de,mediacloud,2019-07-01,1
saechsische.de,mediacloud,2019-08-01,2
saechsische.de,mediacloud,2019-09-01,1
saechsische.de,mediacloud,2019-10-01,0
saechsische.de,mediacloud,2019-11-01,0
saechsische.de,mediacloud,2019-12-01,0
saechsische.de,mediacloud,2020-01-01,1
saechsische.de,mediacloud,2020-02-01,0
saechsische.de,mediacloud,2020-03-01,62
saechsische.de,mediacloud,2020-04-01,170
saechsische.de,mediacloud,2020-05-01,63
saechsische.de,mediacloud,2020-06-01,4
saechsische.de,mediacloud,2020-07-01,1
saechsische.de,mediacloud,2020-08-01,0
saechsische.de,mediacloud,2020-09-01,0
saechsische.de,mediacloud,2020-10-01,0
saechsische.de,mediacloud,2020-11-01,0
saechsische.de,mediacloud,2020-12-01,0
saechsische.de,mediacloud,2021-01-01,0
saechsische.de,mediacloud,2021-02-01,0
saechsische.de,mediacloud,2021-03-01,0
saechsische.de,mediacloud,2021-04-01,0
saechsische.de,mediacloud,2021-05-01,0
saechsische.de,mediacloud,2021-06-01,0
saechsische.de,mediacloud,2021-07-01,0
saechsische.de,mediacloud,2021-08-01,0
saechsische.de,mediacloud,2021-09-01,0
saechsische.de,mediacloud,2021-10-01,0
saechsische.de,mediacloud,2021-11-01,0
saechsische.de,mediacloud,2021-12-01,0
spiegel.de,google,2013-01-01,269
spiegel.de,google,2013-02-01,293
spiegel.de,google,2013-03-01,299
spiegel.de,google,2013-04-01,299
spiegel.de,google,2013-05-01,267
spiegel.de,google,2013-06-01,298
spiegel.de,google,2013-07-01,296
spiegel.de,google,2013-08-01,284
spiegel.de,google,2013-09-01,294
spiegel.de,google,2013-10-01,296
spiegel.de,google,2013-11-01,297
spiegel.de,google,2013-12-01,298
spiegel.de,google,2014-01-01,286
spiegel.de,google,2014-02-01,298
spiegel.de,google,2014-03-01,292
spiegel.de,google,2014-04-01,296
spiegel.de,google,2014-05-01,298
spiegel.de,google,2014-06-01,299
spiegel.de,google,2014-07-01,295
spiegel.de,google,2014-08-01,297
spiegel.de,google,2014-09-01,298
spiegel.de,google,2014-10-01,289
spiegel.de,google,2014-11-01,295
spiegel.de,google,2014-12-01,290
spiegel.de,google,2015-01-01,297
spiegel.de,google,2015-02-01,295
spiegel.de,google,2015-03-01,293
spiegel.de,google,2015-04-01,298
spiegel.de,google,2015-05-01,286
spiegel.de,google,2015-06-01,294
spiegel.de,google,2015-07-01,294
spiegel.de,google,2015-08-01,296
spiegel.de,google,2015-09-01,287
spiegel.de,google,2015-10-01,290
spiegel.de,google,2015-11-01,297
spiegel.de,google,2015-12-01,291
spiegel.de,google,2016-01-01,297
spiegel.de,google,2016-02-01,295
spiegel.de,google,2016-03-01,297
spiegel.de,google,2016-04-01,294
spiegel.de,google,2016-05-01,297
spiegel.de,google,2016-06-01,294
spiegel.de,google,2016-07-01,293
spiegel.de,google,2016-08-01,298
spiegel.de,google,2016-09-01,299
spiegel.de,google,2016-10-01,290
spiegel.de,google,2016-11-01,292
spiegel.de,google,2016-12-01,296
spiegel.de,google,2017-01-01,299
spiegel.de,google,2017-02-01,297
spiegel.de,google,2017-03-01,296
spiegel.de,google,2017-04-01,295
spiegel.de,google,2017-05-01,297
spiegel.de,google,2017-06-01,297
spiegel.de,google,2017-07-01,295
spiegel.de,google,2017-08-01,297
spiegel.de,google,2017-09-01,298
spiegel.de,google,2017-10-01,294
spiegel.de,google,2017-11-01,298
spiegel.de,google,2017-12-01,292
spiegel.de,google,2018-01-01,297
spiegel.de,google,2018-02-01,292
spiegel.de,google,2018-03-01,295
spiegel.de,google,2018-04-01,290
spiegel.de,google,2018-05-01,299
spiegel.de,google,2018-06-01,298
spiegel.de,google,2018-07-01,292
spiegel.de,google,2018-08-01,298
spiegel.de,google,2018-09-01,299
spiegel.de,google,2018-10-01,298
spiegel.de,google,2018-11-01,283
spiegel.de,google,2018-12-01,294
spiegel.de,google,2019-01-01,297
spiegel.de,google,2019-02-01,297
spiegel.de,google,2019-03-01,294
spiegel.de,google,2019-04-01,296
spiegel.de,google,2019-05-01,298
spiegel.de,google,2019-06-01,298
spiegel.de,google,2019-07-01,296
spiegel.de,google,2019-08-01,296
spiegel.de,google,2019-09-01,292
spiegel.de,google,2019-10-01,295
spiegel.de,google,2019-11-01,292
spiegel.de,google,2019-12-01,294
spiegel.de,google,2020-01-01,297
spiegel.de,google,2020-02-01,300
spiegel.de,google,2020-03-01,296
spiegel.de,google,2020-04-01,293
spiegel.de,google,2020-05-01,294
spiegel.de,google,2020-06-01,293
spiegel.de,google,2020-07-01,291
spiegel.de,google,2020-08-01,289
spiegel.de,google,2020-09-01,299
spiegel.de,google,2020-10-01,300
spiegel.de,google,2020-11-01,293
spiegel.de,google,2020-12-01,300
spiegel.de,google,2021-01-01,299
spiegel.de,google,2021-02-01,299
spiegel.de,google,2021-03-01,292
spiegel.de,google,2021-04-01,298
spiegel.de,google,2021-05-01,296
spiegel.de,google,2021-06-01,296
spiegel.de,google,2021-07-01,294
spiegel.de,google,2021-08-01,299
spiegel.de,google,2021-09-01,299
spiegel.de,google,2021-10-01,298
spiegel.de,google,2021-11-01,292
spiegel.de,google,2021-12-01,293
spiegel.de,mediacloud,2013-01-01,65
spiegel.de,mediacloud,2013-02-01,56
spiegel.de,mediacloud,2013-03-01,79
spiegel.de,mediacloud,2013-04-01,78
spiegel.de,mediacloud,2013-05-01,97
spiegel.de,mediacloud,2013-06-01,537
spiegel.de,mediacloud,2013-07-01,715
spiegel.de,mediacloud,2013-08-01,758
spiegel.de,mediacloud,2013-09-01,756
spiegel.de,mediacloud,2013-10-01,815
spiegel.de,mediacloud,2013-11-01,629
spiegel.de,mediacloud,2013-12-01,717
spiegel.de,mediacloud,2014-01-01,786
spiegel.de,mediacloud,2014-02-01,780
spiegel.de,mediacloud,2014-03-01,791
spiegel.de,mediacloud,2014-04-01,775
spiegel.de,mediacloud,2014-05-01,866
spiegel.de,mediacloud,2014-06-01,956
spiegel.de,mediacloud,2014-07-01,929
spiegel.de,mediacloud,2014-08-01,922
spiegel.de,mediacloud,2014-09-01,945
spiegel.de,mediacloud,2014-10-01,937
spiegel.de,mediacloud,2014-11-01,949
spiegel.de,mediacloud,2014-12-01,913
spiegel.de,mediacloud,2015-01-01,885
spiegel.de,mediacloud,2015-02-01,837
spiegel.de,mediacloud,2015-03-01,968
spiegel.de,mediacloud,2015-04-01,925
spiegel.de,mediacloud,2015-05-01,941
spiegel.de,mediacloud,2015-06-01,855
spiegel.de,mediacloud,2015-07-01,919
spiegel.de,mediacloud,2015-08-01,897
spiegel.de,mediacloud,2015-09-01,945
spiegel.de,mediacloud,2015-10-01,947
spiegel.de,mediacloud,2015-11-01,940
spiegel.de,mediacloud,2015-12-01,1052
spiegel.de,mediacloud,2016-01-01,1077
spiegel.de,mediacloud,2016-02-01,995
spiegel.de,mediacloud,2016-03-01,1076
spiegel.de,mediacloud,2016-04-01,988
spiegel.de,mediacloud,2016-05-01,991
spiegel.de,mediacloud,2016-06-01,998
spiegel.de,mediacloud,2016-07-01,855
spiegel.de,mediacloud,2016-08-01,40
spiegel.de,mediacloud,2016-09-01,1081
spiegel.de,mediacloud,2016-10-01,1127
spiegel.de,mediacloud,2016-11-01,1077
spiegel.de,mediacloud,2016-12-01,975
spiegel.de,mediacloud,2017-01-01,900
spiegel.de,mediacloud,2017-02-01,963
spiegel.de,mediacloud,2017-03-01,961
spiegel.de,mediacloud,2017-04-01,915
spiegel.de,mediacloud,2017-05-01,997
spiegel.de,mediacloud,2017-06-01,969
spiegel.de,mediacloud,2017-07-01,976
spiegel.de,mediacloud,2017-08-01,956
spiegel.de,mediacloud,2017-09-01,1199
spiegel.de,mediacloud,2017-10-01,997
spiegel.de,mediacloud,2017-11-01,999
spiegel.de,mediacloud,2017-12-01,992
spiegel.de,mediacloud,2018-01-01,1331
spiegel.de,mediacloud,2018-02-01,1256
spiegel.de,mediacloud,2018-03-01,998
spiegel.de,mediacloud,2018-04-01,1315
spiegel.de,mediacloud,2018-05-01,999
spiegel.de,mediacloud,2018-06-01,947
spiegel.de,mediacloud,2018-07-01,963
spiegel.de,mediacloud,2018-08-01,988
spiegel.de,mediacloud,2018-09-01,961
spiegel.de,mediacloud,2018-10-01,989
spiegel.de,mediacloud,2018-11-01,997
spiegel.de,mediacloud,2018-12-01,996
spiegel.de,mediacloud,2019-01-01,999
spiegel.de,mediacloud,2019-02-01,999
spiegel.de,mediacloud,2019-03-01,802
spiegel.de,mediacloud,2019-04-01,985
spiegel.de,mediacloud,2019-05-01,999
spiegel.de,mediacloud,2019-06-01,1434
spiegel.de,mediacloud,2019-07-01,983
spiegel.de,mediacloud,2019-08-01,983
spiegel.de,mediacloud,2019-09-01,1323
spiegel.de,mediacloud,2019-10-01,915
spiegel.de,mediacloud,2019-11-01,1214
spiegel.de,mediacloud,2019-12-01,998
spiegel.de,mediacloud,2020-01-01,998
spiegel.de,mediacloud,2020-02-01,997
spiegel.de,mediacloud,2020-03-01,1902
spiegel.de,mediacloud,2020-04-01,996
spiegel.de,mediacloud,2020-05-01,999
spiegel.de,mediacloud,2020-06-01,1880
spiegel.de,mediacloud,2020-07-01,1678
spiegel.de,mediacloud,2020-08-01,1818
spiegel.de,mediacloud,2020-09-01,2465
spiegel.de,mediacloud,2020-10-01,2512
spiegel.de,mediacloud,2020-11-01,2546
spiegel.de,mediacloud,2020-12-01,2491
spiegel.de,mediacloud,2021-01-01,2638
spiegel.de,mediacloud,2021-02-01,2604
spiegel.de,mediacloud,2021-03-01,999
spiegel.de,mediacloud,2021-04-01,999
spiegel.de,mediacloud,2021-05-01,2731
spiegel.de,mediacloud,2021-06-01,3040
spiegel.de,mediacloud,2021-07-01,2697
spiegel.de,mediacloud,2021-08-01,2198
spiegel.de,mediacloud,2021-09-01,1403
spiegel.de,mediacloud,2021-10-01,0
spiegel.de,mediacloud,2021-11-01,0
spiegel.de,mediacloud,2021-12-01,2309
stern.de,google,2013-01-01,204
stern.de,google,2013-02-01,187
stern.de,google,2013-03-01,188
stern.de,google,2013-04-01,204
stern.de,google,2013-05-01,211
stern.de,google,2013-06-01,187
stern.de,google,2013-07-01,198
stern.de,google,2013-08-01,211
stern.de,google,2013-09-01,249
stern.de,google,2013-10-01,238
stern.de,google,2013-11-01,201
stern.de,google,2013-12-01,178
stern.de,google,2014-01-01,177
stern.de,google,2014-02-01,209
stern.de,google,2014-03-01,219
stern.de,google,2014-04-01,225
stern.de,google,2014-05-01,251
stern.de,google,2014-06-01,263
stern.de,google,2014-07-01,300
stern.de,google,2014-08-01,291
stern.de,google,2014-09-01,296
stern.de,google,2014-10-01,294
stern.de,google,2014-11-01,297
stern.de,google,2014-12-01,291
stern.de,google,2015-01-01,292
stern.de,google,2015-02-01,291
stern.de,google,2015-03-01,296
stern.de,google,2015-04-01,297
stern.de,google,2015-05-01,294
stern.de,google,2015-06-01,298
stern.de,google,2015-07-01,290
stern.de,google,2015-08-01,300
stern.de,google,2015-09-01,296
stern.de,google,2015-10-01,299
stern.de,google,2015-11-01,300
stern.de,google,2015-12-01,297
stern.de,google,2016-01-01,300
stern.de,google,2016-02-01,296
stern.de,google,2016-03-01,298
stern.de,google,2016-04-01,298
stern.de,google,2016-05-01,298
stern.de,google,2016-06-01,297
stern.de,google,2016-07-01,299
stern.de,google,2016-08-01,299
stern.de,google,2016-09-01,298
stern.de,google,2016-10-01,295
stern.de,google,2016-11-01,298
stern.de,google,2016-12-01,299
stern.de,google,2017-01-01,298
stern.de,google,2017-02-01,298
stern.de,google,2017-03-01,295
stern.de,google,2017-04-01,297
stern.de,google,2017-05-01,298
stern.de,google,2017-06-01,295
stern.de,google,2017-07-01,293
stern.de,google,2017-08-01,294
stern.de,google,2017-09-01,299
stern.de,google,2017-10-01,297
stern.de,google,2017-11-01,299
stern.de,google,2017-12-01,299
stern.de,google,2018-01-01,299
stern.de,google,2018-02-01,297
stern.de,google,2018-03-01,297
stern.de,google,2018-04-01,294
stern.de,google,2018-05-01,300
stern.de,google,2018-06-01,299
stern.de,google,2018-07-01,300
stern.de,google,2018-08-01,295
stern.de,google,2018-09-01,296
stern.de,google,2018-10-01,297
stern.de,google,2018-11-01,290
stern.de,google,2018-12-01,292
stern.de,google,2019-01-01,299
stern.de,google,2019-02-01,299
stern.de,google,2019-03-01,300
stern.de,google,2019-04-01,299
stern.de,google,2019-05-01,299
stern.de,google,2019-06-01,299
stern.de,google,2019-07-01,296
stern.de,google,2019-08-01,294
stern.de,google,2019-09-01,299
stern.de,google,2019-10-01,294
stern.de,google,2019-11-01,297
stern.de,google,2019-12-01,299
stern.de,google,2020-01-01,296
stern.de,google,2020-02-01,295
stern.de,google,2020-03-01,301
stern.de,google,2020-04-01,299
stern.de,google,2020-05-01,299
stern.de,google,2020-06-01,294
stern.de,google,2020-07-01,299
stern.de,google,2020-08-01,300
stern.de,google,2020-09-01,290
stern.de,google,2020-10-01,300
stern.de,google,2020-11-01,296
stern.de,google,2020-12-01,298
stern.de,google,2021-01-01,300
stern.de,google,2021-02-01,298
stern.de,google,2021-03-01,297
stern.de,google,2021-04-01,297
stern.de,google,2021-05-01,297
stern.de,google,2021-06-01,300
stern.de,google,2021-07-01,299
stern.de,google,2021-08-01,292
stern.de,google,2021-09-01,296
stern.de,google,2021-10-01,298
stern.de,google,2021-11-01,296
stern.de,google,2021-12-01,300
stern.de,mediacloud,2013-01-01,0
stern.de,mediacloud,2013-02-01,0
stern.de,mediacloud,2013-03-01,0
stern.de,mediacloud,2013-04-01,0
stern.de,mediacloud,2013-05-01,0
stern.de,mediacloud,2013-06-01,1
stern.de,mediacloud,2013-07-01,0
stern.de,mediacloud,2013-08-01,0
stern.de,mediacloud,2013-09-01,0
stern.de,mediacloud,2013-10-01,0
stern.de,mediacloud,2013-11-01,0
stern.de,mediacloud,2013-12-01,0
stern.de,mediacloud,2014-01-01,0
stern.de,mediacloud,2014-02-01,0
stern.de,mediacloud,2014-03-01,0
stern.de,mediacloud,2014-04-01,0
stern.de,mediacloud,2014-05-01,0
stern.de,mediacloud,2014-06-01,1
stern.de,mediacloud,2014-07-01,0
stern.de,mediacloud,2014-08-01,0
stern.de,mediacloud,2014-09-01,1
stern.de,mediacloud,2014-10-01,0
stern.de,mediacloud,2014-11-01,0
stern.de,mediacloud,2014-12-01,0
stern.de,mediacloud,2015-01-01,2
stern.de,mediacloud,2015-02-01,2
stern.de,mediacloud,2015-03-01,17
stern.de,mediacloud,2015-04-01,0
stern.de,mediacloud,2015-05-01,0
stern.de,mediacloud,2015-06-01,2
stern.de,mediacloud,2015-07-01,0
stern.de,mediacloud,2015-08-01,0
stern.de,mediacloud,2015-09-01,0
stern.de,mediacloud,2015-10-01,0
stern.de,mediacloud,2015-11-01,4
stern.de,mediacloud,2015-12-01,0
stern.de,mediacloud,2016-01-01,11
stern.de,mediacloud,2016-02-01,16
stern.de,mediacloud,2016-03-01,4
stern.de,mediacloud,2016-04-01,6
stern.de,mediacloud,2016-05-01,1
stern.de,mediacloud,2016-06-01,0
stern.de,mediacloud,2016-07-01,0
stern.de,mediacloud,2016-08-01,0
stern.de,mediacloud,2016-09-01,0
stern.de,mediacloud,2016-10-01,0
stern.de,mediacloud,2016-11-01,0
stern.de,mediacloud,2016-12-01,0
stern.de,mediacloud,2017-01-01,0
stern.de,mediacloud,2017-02-01,0
stern.de,mediacloud,2017-03-01,0
stern.de,mediacloud,2017-04-01,0
stern.de,mediacloud,2017-05-01,0
stern.de,mediacloud,2017-06-01,0
stern.de,mediacloud,2017-07-01,0
stern.de,mediacloud,2017-08-01,0
stern.de,mediacloud,2017-09-01,0
stern.de,mediacloud,2017-10-01,0
stern.de,mediacloud,2017-11-01,0
stern.de,mediacloud,2017-12-01,0
stern.de,mediacloud,2018-01-01,0
stern.de,mediacloud,2018-02-01,0
stern.de,mediacloud,2018-03-01,0
stern.de,mediacloud,2018-04-01,0
stern.de,mediacloud,2018-05-01,0
stern.de,mediacloud,2018-06-01,0
stern.de,mediacloud,2018-07-01,0
stern.de,mediacloud,2018-08-01,0
stern.de,mediacloud,2018-09-01,0
stern.de,mediacloud,2018-10-01,0
stern.de,mediacloud,2018-11-01,0
stern.de,mediacloud,2018-12-01,0
stern.de,mediacloud,2019-01-01,0
stern.de,mediacloud,2019-02-01,0
stern.de,mediacloud,2019-03-01,0
stern.de,mediacloud,2019-04-01,0
stern.de,mediacloud,2019-05-01,0
stern.de,mediacloud,2019-06-01,0
stern.de,mediacloud,2019-07-01,0
stern.de,mediacloud,2019-08-01,0
stern.de,mediacloud,2019-09-01,0
stern.de,mediacloud,2019-10-01,0
stern.de,mediacloud,2019-11-01,0
stern.de,mediacloud,2019-12-01,0
stern.de,mediacloud,2020-01-01,0
stern.de,mediacloud,2020-02-01,0
stern.de,mediacloud,2020-03-01,0
stern.de,mediacloud,2020-04-01,0
stern.de,mediacloud,2020-05-01,0
stern.de,mediacloud,2020-06-01,0
stern.de,mediacloud,2020-07-01,0
stern.de,mediacloud,2020-08-01,0
stern.de,mediacloud,2020-09-01,0
stern.de,mediacloud,2020-10-01,0
stern.de,mediacloud,2020-11-01,0
stern.de,mediacloud,2020-12-01,0
stern.de,mediacloud,2021-01-01,0
stern.de,mediacloud,2021-02-01,0
stern.de,mediacloud,2021-03-01,0
stern.de,mediacloud,2021-04-01,0
stern.de,mediacloud,2021-05-01,0
stern.de,mediacloud,2021-06-01,0
stern.de,mediacloud,2021-07-01,0
stern.de,mediacloud,2021-08-01,0
stern.de,mediacloud,2021-09-01,0
stern.de,mediacloud,2021-10-01,0
stern.de,mediacloud,2021-11-01,0
stern.de,mediacloud,2021-12-01,0
stuttgarter-zeitung.de,google,2013-01-01,297
stuttgarter-zeitung.de,google,2013-02-01,300
stuttgarter-zeitung.de,google,2013-03-01,300
stuttgarter-zeitung.de,google,2013-04-01,295
stuttgarter-zeitung.de,google,2013-05-01,299
stuttgarter-zeitung.de,google,2013-06-01,295
stuttgarter-zeitung.de,google,2013-07-01,294
stuttgarter-zeitung.de,google,2013-08-01,300
stuttgarter-zeitung.de,google,2013-09-01,297
stuttgarter-zeitung.de,google,2013-10-01,300
stuttgarter-zeitung.de,google,2013-11-01,300
stuttgarter-zeitung.de,google,2013-12-01,300
stuttgarter-zeitung.de,google,2014-01-01,292
stuttgarter-zeitung.de,google,2014-02-01,298
stuttgarter-zeitung.de,google,2014-03-01,297
stuttgarter-zeitung.de,google,2014-04-01,300
stuttgarter-zeitung.de,google,2014-05-01,298
stuttgarter-zeitung.de,google,2014-06-01,297
stuttgarter-zeitung.de,google,2014-07-01,299
stuttgarter-zeitung.de,google,2014-08-01,295
stuttgarter-zeitung.de,google,2014-09-01,297
stuttgarter-zeitung.de,google,2014-10-01,299
stuttgarter-zeitung.de,google,2014-11-01,300
