QUARTAL;Titelnummer;IVW_Nummer;ZIS_PZN;Titelbezeichnung;Titelzusatz;Ort;Verlagsnummer;Preislisten;Erscheinungsweise;Kennzeichen_Statistik;Verbreitung;Verkauf;Druckauflage_gesamt;Abo_gesamt;davon_Mehrf_25;davon_Mitglieder;EV_Lieferung;Remittenden;Sonst_Verkauf;Lesezirkel;Bordexemplare;Freistücke_gesamt;davon_ausgelegt;Zahl_Auslege_Stellen;Reste_Belege;Sonder_Hinweis;Verbreitung_Ausland;Verkauf_Ausland;Druckauflage_gesamt_A;Abo_gesamt_A;davon_Mehrf_25_A;davon_Mitglieder_A;EV_Lieferung_A;Remittenden_A;Sonst_Verkauf_A;Lesezirkel_A;Bordexemplare_A;Freistücke_Gesamt_A;davon_ausgelegt_A;Zahl_Auslege_Stellen_A;Reste_Belege_A;Sachgruppe;KdZ_VerkWeitKunden_Gesamt;KdZ_VerkWeitKunden_Ausland;HB_Bindeauflage_CDROM;HB_VerkAuflage_CDROM;HB_FreiGesamt_CDROM;HB_Reste_CDROM;TKV_Verbreitung_gesamt;TKV_Verbreitung_CDROM;TKV_zur_Abholung_geliefert;TKV_zur_Abholung_geliefert_CD;TKV_Direktvertr_gesamt;TKV_Direktvertr_CDROM;Erschienen;VertriebAbgeschlossen;Supplement_Gesamtverkauf;Supplement_sonstVerbreitung;Korrektur_KZ;enthaelt_ePaper;enthaelt_Pocket;enthalten_in;Korrektur_Datum
20223;1244;1532400000;100233;Nürnberger Nachrichten Gesamt;;Nürnberg;1177;;Mo-Sa;11;208461;202759;202482;189437;0;0;12705;6001;6613;0;5;5702;0;0;3928;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;;6906;;;
20223;6906;1532400000;100233;Nürnberger Nachrichten Gesamt;davon ePaper;Nürnberg;1177;;Mo-Sa;12;15908;15908;15908;10330;0;0;0;0;5578;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;;;;1244;
20223;6907;1532400000;100233;Nürnberger Nachrichten Gesamt;davon ePaper;Nürnberg;1177;;Mo-Fr;10;15911;15911;15911;10333;0;0;0;0;5578;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;;;;1995;
20223;11711;1532405000;105281;S-Bahn-Ausgabe Nürnberger Nachrichten/;davon ePaper;Nürnberg;1177;;Mo-Sa;10;13260;13260;13260;8945;0;0;0;0;4315;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;;;;11637;
20223;11637;1532405000;105281;S-Bahn-Ausgabe Nürnberger Nachrichten/;Nürnberger Zeitung;Nürnberg;1177;;Mo-Sa;10;167425;162892;162705;151812;0;0;11269;5413;5219;0;5;4533;0;0;3127;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;;11711;;;
20223;6892;1532411010;101986;Fürther Nachrichten m.Nordbayerische Zeitung 14;davon ePaper;Fürth;1177;;Mo-Fr;10;1793;1793;1793;1227;0;0;0;0;566;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;;;;2431;
20223;2431;1532411010;101986;Fürther Nachrichten m.Nordbayerische Zeitung 14;;Fürth;1177;;Mo-Fr;10;22887;22388;22020;21130;0;0;1211;614;661;0;0;499;0;0;312;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;;6892;;;
20223;6893;1532411010;101986;Fürther Nachrichten m.Nordbayerische Zeitung 14;davon ePaper;Fürth;1177;;Sa;10;1791;1791;1791;1225;0;0;0;0;566;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;;;;2432;
20223;2432;1532411010;101986;Fürther Nachrichten m.Nordbayerische Zeitung 14;;Fürth;1177;;Sa;10;25898;25383;25517;22748;0;0;2860;967;742;0;0;515;0;0;443;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;;6893;;;
20223;6891;1532411010;101986;Fürther Nachrichten m.Nordbayrische Zeitung 14;davon ePaper;Fürth;1177;;Mo-Sa;10;1793;1793;1793;1227;0;0;0;0;566;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;;;;2430;
20223;2430;1532411010;101986;Fürther Nachrichten m.Nordbayrische Zeitung 14;;Fürth;1177;;Mo-Sa;10;23381;22880;22593;21396;0;0;1482;672;674;0;0;501;0;0;333;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;;6891;;;
20223;6899;1532411200;101399;Nordbayerische Nachrichten Forchheim-Ebermannst.;davon ePaper;Forchheim;1177;;Sa;10;634;634;634;437;0;0;0;0;197;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;;;;3334;
20223;6897;1532411200;101399;Nordbayerische Nachrichten Forchheim-Ebermannst.;davon ePaper;Forchheim;1177;;Mo-Sa;10;635;635;635;438;0;0;0;0;197;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;;;;2433;
20223;2433;1532411200;101399;Nordbayerische Nachrichten Forchheim-Ebermannst.;mit NOZ 16;Forchheim;1177;;Mo-Sa;10;7006;6747;6751;6287;0;0;453;238;245;0;0;259;0;0;142;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;;6897;;;
20223;3333;1532411200;101399;Nordbayerische Nachrichten Forchheim-Ebermannst.;mit NOZ 16;Forchheim;1177;;Mo-Fr;10;6865;6606;6591;6212;0;0;373;219;240;0;0;259;0;0;142;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;;6898;;;
20223;6898;1532411200;101399;Nordbayerische Nachrichten Forchheim-Ebermannst.;davon ePaper;Forchheim;1177;;Mo-Fr;10;635;635;635;438;0;0;0;0;197;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;;;;3333;
20223;3334;1532411200;101399;Nordbayerische Nachrichten Forchheim-Ebermannst.;mit NOZ 16;Forchheim;1177;;Sa;10;7727;7464;7573;6667;0;0;860;339;276;0;0;263;0;0;141;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;;6899;;;
20223;6902;1532411210;101433;Nordbayerische Nachrichten Herzog.-Höchst.;davon ePaper;Herzogenaurach;1177;;Mo-Fr;10;576;576;576;417;0;0;0;0;159;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;;;;3335;
20223;3335;1532411210;101433;Nordbayerische Nachrichten Herzog.-Höchst.;mit NOZ 17;Herzogenaurach;1177;;Mo-Fr;10;6849;6690;6544;6355;0;0;302;159;192;0;0;159;0;0;112;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;;6902;;;
20223;6900;1532411210;101433;Nordbayerische Nachrichten Herzog.-Höchst.;davon ePaper;Herzogenaurach;1177;;Mo-Sa;10;576;576;576;417;0;0;0;0;159;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;;;;2434;
20223;3336;1532411210;101433;Nordbayerische Nachrichten Herzog.-Höchst.;mit NOZ 17;Herzogenaurach;1177;;Sa;10;7679;7511;7490;6791;0;0;786;274;208;0;0;168;0;0;112;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;;6901;;;
20223;6901;1532411210;101433;Nordbayerische Nachrichten Herzog.-Höchst.;davon ePaper;Herzogenaurach;1177;;Sa;10;575;575;575;416;0;0;0;0;159;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;;;;3336;
20223;2434;1532411210;101433;Nordbayerische Nachrichten Herzog.-Höchst.;mit NOZ 17;Herzogenaurach;1177;;Mo-Sa;10;6987;6826;6701;6427;0;0;382;178;195;0;0;161;0;0;112;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;;6900;;;
20223;6905;1532411400;100849;Nordbayerische Nachrichten Pegnitz 18;davon ePaper;Pegnitz;1177;;Sa;10;222;222;222;141;0;0;0;0;81;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;;;;3338;
20223;3338;1532411400;100849;Nordbayerische Nachrichten Pegnitz 18;;Pegnitz;1177;;Sa;10;3080;3010;3171;2700;0;0;391;186;105;0;0;70;0;0;127;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;;6905;;;
20223;2435;1532411400;100849;Nordbayerische Nachrichten Pegnitz 18;;Pegnitz;1177;;Mo-Sa;10;2837;2768;2853;2587;0;0;196;111;96;0;0;69;0;0;127;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;;6903;;;
20223;6903;1532411400;100849;Nordbayerische Nachrichten Pegnitz 18;davon ePaper;Pegnitz;1177;;Mo-Sa;10;222;222;222;141;0;0;0;0;81;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;;;;2435;
20223;6904;1532411400;100849;Nordbayerische Nachrichten Pegnitz 18;davon ePaper;Pegnitz;1177;;Mo-Fr;10;222;222;222;141;0;0;0;0;81;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;;;;3337;
20223;3337;1532411400;100849;Nordbayerische Nachrichten Pegnitz 18;;Pegnitz;1177;;Mo-Fr;10;2790;2721;2791;2565;0;0;158;96;94;0;0;69;0;0;127;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;;6904;;;
20223;6896;1532411420;100964;Neumarkter Nachrichten m. NOZ 26;davon ePaper;Neumarkt/Opf.;1177;;Sa;10;494;494;494;349;0;0;0;0;145;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;;;;3340;
20223;3339;1532411420;100964;Neumarkter Nachrichten m. NOZ 26;;Neumarkt/Opf.;1177;;Mo-Fr;10;6120;5900;5869;5629;0;0;289;185;167;0;0;220;0;0;59;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;;6895;;;
20223;2436;1532411420;100964;Neumarkter Nachrichten m. NOZ 26;;Neumarkt/Opf.;1177;;Mo-Sa;10;6222;6001;5995;5683;0;0;356;206;168;0;0;221;0;0;62;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;;6894;;;
20223;6894;1532411420;100964;Neumarkter Nachrichten m. NOZ 26;davon ePaper;Neumarkt/Opf.;1177;;Mo-Sa;10;495;495;495;350;0;0;0;0;145;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;;;;2436;
20223;3340;1532411420;100964;Neumarkter Nachrichten m. NOZ 26;;Neumarkt/Opf.;1177;;Sa;10;6742;6519;6641;5958;0;0;698;314;177;0;0;223;0;0;79;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;;6896;;;
20223;6895;1532411420;100964;Neumarkter Nachrichten m. NOZ 26;davon ePaper;Neumarkt/Opf.;1177;;Mo-Fr;10;495;495;495;350;0;0;0;0;145;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;;;;3339;
20223;2438;1532411440;100910;Der Bote mit NOZ 31;;Feucht;1177;;Mo-Fr;10;7781;7570;7586;7210;0;0;328;180;212;0;0;211;0;0;216;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;;9679;;;
20223;9680;1532411440;100910;Der Bote mit NOZ 31;davon ePaper;Feucht;1177;;Sa;10;591;591;591;413;0;0;0;0;178;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;;;;2439;
20223;2439;1532411440;100910;Der Bote mit NOZ 31;;Feucht;1177;;Sa;10;9015;8797;8948;7843;0;0;1058;348;244;0;0;218;0;0;176;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;;9680;;;
20223;9678;1532411440;100910;Der Bote mit NOZ 31;davon ePaper;Feucht;1177;;Mo-Sa;10;591;591;591;413;0;0;0;0;178;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;;;;2437;
20223;2437;1532411440;100910;Der Bote mit NOZ 31;;Feucht;1177;;Mo-Sa;10;7984;7771;7810;7314;0;0;448;208;217;0;0;213;0;0;209;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;;9678;;;
20223;9679;1532411440;100910;Der Bote mit NOZ 31;davon ePaper;Feucht;1177;;Mo-Fr;10;591;591;591;413;0;0;0;0;178;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;;;;2438;
20223;6889;1532411460;100032;Erlanger Nachrichten m.NOZ u.Nordbay.Nachrichten32;davon ePaper;Erlangen;1177;;Sa;10;2132;2132;2132;1454;0;0;0;0;678;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;;;;2442;
20223;2441;1532411460;100032;Erlanger Nachrichten m.NOZ u.Nordbay.Nachrichten32;;Erlangen;1177;;Mo-Fr;10;24988;24489;23851;23117;0;0;1213;627;786;0;0;499;0;0;371;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;;6890;;;
20223;6890;1532411460;100032;Erlanger Nachrichten m.NOZ u.Nordbay.Nachrichten32;davon ePaper;Erlangen;1177;;Mo-Fr;10;2135;2135;2135;1457;0;0;0;0;678;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;;;;2441;
20223;2442;1532411460;100032;Erlanger Nachrichten m.NOZ u.Nordbay.Nachrichten32;;Erlangen;1177;;Sa;10;28379;27863;27800;24929;0;0;3209;1142;867;0;0;516;0;0;411;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;;6889;;;
20223;6888;1532411460;100032;Erlanger Nachrichten m.NOZ u.Nordbay.Nachrichten32;davon ePaper;Erlangen;1177;;Mo-Sa;10;2135;2135;2135;1457;0;0;0;0;678;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;;;;2440;
20223;2440;1532411460;100032;Erlanger Nachrichten m.NOZ u.Nordbay.Nachrichten32;;Erlangen;1177;;Mo-Sa;10;25547;25045;24501;23415;0;0;1542;711;799;0;0;502;0;0;378;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;;6888;;;
20223;10062;1532411500;100082;Hersbrucker Zeitung mit NOZ 34;davon ePaper;Hersbruck;1177;;Mo-Sa;10;491;491;491;317;0;0;0;0;174;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;;;;2444;
20223;2445;1532411500;100082;Hersbrucker Zeitung mit NOZ 34;;Hersbruck;1177;;Mo-Fr;10;6073;5890;5861;5535;0;0;311;152;196;0;0;183;0;0;127;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;;10063;;;
20223;10063;1532411500;100082;Hersbrucker Zeitung mit NOZ 34;davon ePaper;Hersbruck;1177;;Mo-Fr;10;491;491;491;317;0;0;0;0;174;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;;;;2445;
20223;2446;1532411500;100082;Hersbrucker Zeitung mit NOZ 34;;Hersbruck;1177;;Sa;10;6900;6712;6853;5924;0;0;867;289;210;0;0;188;0;0;156;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;;10064;;;
20223;10064;1532411500;100082;Hersbrucker Zeitung mit NOZ 34;davon ePaper;Hersbruck;1177;;Sa;10;492;492;492;317;0;0;0;0;175;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;;;;2446;
20223;2444;1532411500;100082;Hersbrucker Zeitung mit NOZ 34;;Hersbruck;1177;;Mo-Sa;10;6208;6024;6024;5599;0;0;402;175;198;0;0;184;0;0;132;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;;10062;;;
20223;2448;1532411520;100917;Pegnitz-Zeitung mit NOZ 35;;Lauf;1177;;Mo-Fr;10;9584;9358;9272;8766;0;0;527;267;332;0;0;226;0;0;250;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;;7435;;;
20223;7435;1532411520;100917;Pegnitz-Zeitung mit NOZ 35;davon ePaper;Lauf;1177;;Mo-Fr;10;829;829;829;539;0;0;0;0;290;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;;;;2448;
20223;2449;1532411520;100917;Pegnitz-Zeitung mit NOZ 35;;Lauf;1177;;Sa;10;11345;11112;11227;9649;0;0;1603;500;360;0;0;233;0;0;210;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;;7436;;;
20223;7436;1532411520;100917;Pegnitz-Zeitung mit NOZ 35;davon ePaper;Lauf;1177;;Sa;10;828;828;828;538;0;0;0;0;290;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;;;;2449;
20223;2447;1532411520;100917;Pegnitz-Zeitung mit NOZ 35;;Lauf;1177;;Mo-Sa;10;9874;9647;9593;8912;0;0;704;305;336;0;0;227;0;0;243;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;;7434;;;
20223;7434;1532411520;100917;Pegnitz-Zeitung mit NOZ 35;davon ePaper;Lauf;1177;;Mo-Sa;10;829;829;829;539;0;0;0;0;290;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;;;;2447;
20223;3341;1532411540;100390;Roth-Hilpoltsteiner Volkszeitung mit NOZ 36;;Roth;1177;;Mo-Fr;10;8359;8114;8021;7736;0;0;361;203;220;0;0;245;0;0;125;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;;7957;;;
20223;7958;1532411540;100390;Roth-Hilpoltsteiner Volkszeitung mit NOZ 36;davon ePaper;Roth;1177;;Sa;10;664;664;664;469;0;0;0;0;195;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;;;;3342;
20223;3342;1532411540;100390;Roth-Hilpoltsteiner Volkszeitung mit NOZ 36;;Roth;1177;;Sa;10;9188;8920;8989;8153;0;0;822;300;245;0;0;268;0;0;165;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;;7958;;;
20223;2450;1532411540;100390;Roth-Hilpoltsteiner Volkszeitung mit NOZ 36;;Roth;1177;;Mo-Sa;10;8497;8248;8183;7805;0;0;437;219;225;0;0;249;0;0;132;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;;7956;;;
20223;7956;1532411540;100390;Roth-Hilpoltsteiner Volkszeitung mit NOZ 36;davon ePaper;Roth;1177;;Mo-Sa;10;665;665;665;470;0;0;0;0;195;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;;;;2450;
20223;7957;1532411540;100390;Roth-Hilpoltsteiner Volkszeitung mit NOZ 36;davon ePaper;Roth;1177;;Mo-Fr;10;666;666;666;471;0;0;0;0;195;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;;;;3341;
20223;7197;1532411560;100521;Schwabacher Tagblatt mit NOZ 37;davon ePaper;Schwabach;1177;;Mo-Sa;10;924;924;924;619;0;0;0;0;305;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;;;;2451;
20223;3344;1532411560;100521;Schwabacher Tagblatt mit NOZ 37;;Schwabach;1177;;Sa;10;13006;12711;12668;11487;0;0;1278;434;380;0;0;295;0;0;152;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;;7199;;;
20223;7198;1532411560;100521;Schwabacher Tagblatt mit NOZ 37;davon ePaper;Schwabach;1177;;Mo-Fr;10;925;925;925;620;0;0;0;0;305;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;;;;3343;
20223;7199;1532411560;100521;Schwabacher Tagblatt mit NOZ 37;davon ePaper;Schwabach;1177;;Sa;10;924;924;924;618;0;0;0;0;306;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;;;;3344;
20223;3343;1532411560;100521;Schwabacher Tagblatt mit NOZ 37;;Schwabach;1177;;Mo-Fr;10;11455;11192;10986;10618;0;0;464;244;354;0;0;263;0;0;212;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;;7198;;;
20223;2451;1532411560;100521;Schwabacher Tagblatt mit NOZ 37;;Schwabach;1177;;Mo-Sa;10;11710;11442;11263;10761;0;0;598;275;358;0;0;268;0;0;202;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;;7197;;;
20223;2453;1532411600;100416;Altmühlbote mit NOZ 39;;Gunzenhausen;1177;;Mo-Sa;10;6851;6707;6573;6249;0;0;258;133;333;0;0;144;0;0;183;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;;7959;;;
20223;7959;1532411600;100416;Altmühlbote mit NOZ 39;davon ePaper;Gunzenhausen;1177;;Mo-Sa;10;594;594;594;310;0;0;0;0;284;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;;;;2453;
20223;10523;1532411620;100120;Weißenburger Tagblatt m.Treuchtlinger Kurier NOZ43;davon ePaper;Weißenburg;1177;;Mo-Sa;10;777;777;777;445;0;0;0;0;332;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;;;;2454;
20223;2454;1532411620;100120;Weißenburger Tagblatt m.Treuchtlinger Kurier NOZ43;;Weißenburg;1177;;Mo-Sa;10;8987;8770;8666;8188;0;0;384;172;370;0;0;217;0;0;284;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;;10523;;;
20223;11127;1532411800;101015;Fränkische Landeszeitung Gesamt 51;davon ePaper;Ansbach;265;;Mo-Sa;10;2135;2135;2135;993;0;0;0;0;1142;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;;;;989;
20223;989;1532411800;101015;Fränkische Landeszeitung Gesamt 51;;Ansbach;265;;Mo-Sa;10;42852;41326;41494;39297;0;0;1112;287;1204;0;0;1526;0;0;490;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;;11127;;;
20223;11123;1532411820;101075;FLZ Ansbach 52;davon ePaper;Ansbach;265;;Mo-Sa;10;874;874;874;382;0;0;0;0;492;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;;;;2455;
20223;2455;1532411820;101075;FLZ Ansbach 52;;Ansbach;265;;Mo-Sa;10;16146;15601;15609;14745;0;0;457;120;519;0;0;545;0;0;217;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;;11123;;;
20223;2456;1532411840;101872;FLZ Dinkelsbühl Feuchtwangen 53;;Dinkelsbühl;265;;Mo-Sa;10;8930;8671;8655;8314;0;0;173;38;222;0;0;259;0;0;70;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;;11124;;;
